ID,Edad,Ingreso_Anual,Género,Nivel_Educativo,Estado_Civil,Num_Hijos,Propietario_Vivienda,Compra_Realizada
2597,59,85236.13680051136,F,Maestría,Divorciado,0,Sí,Sí
2598,30,39259.3484558624,F,Maestría,Divorciado,4,No,Sí
2599,58,43750.62041576806,F,nan,Soltero,1,No,No
2600,34,49053.15480333128,M,Maestría,Soltero,1,Sí,Sí
2601,26,55936.9827306462,n,Maestría,Divorciado,1,No,No
2602,58,53953.26217932178,F,Universitario,Soltero,4,No,Sí
2603,18,69261.43690922175,M,Universitario,Soltero,3,No,Sí
2604,19,13604.11894197188,M,Universitario,Casado,3,No,Sí
2605,46,14196.051947064909,F,nan,Casado,3,No,Sí
2606,50,,F,Maestría,Divorciado,2,Sí,No
2607,27,66459.50281315563,M,Maestría,Divorciado,4,Sí,Sí
2608,57,26515.279525916056,F,Bachillerato,Divorciado,1,Sí,No
2609,38,4885.514904593641,M,Maestría,Divorciado,2,Sí,No
2610,45,58567.69109328813,F,Universitario,Casado,3,Sí,No
2611,28,53654.85835554072,F,Bachillerato,Soltero,0,No,Sí
2612,51,33646.873898008555,F,Maestría,Casado,2,No,Sí
2613,25,35216.90598918605,F,Bachillerato,Divorciado,2,No,No
2614,39,35453.84420547988,n,Bachillerato,Divorciado,4,No,Sí
2615,25,51658.0297621091,n,Maestría,Casado,2,No,No
2616,32,40605.270857254895,M,Universitario,nan,4,No,Sí
2617,34,57410.95878463279,F,Maestría,Divorciado,0,No,Sí
2618,40,7180.6000564341375,F,Maestría,Soltero,1,No,No
2619,41,37147.22202308301,F,Universitario,nan,1,No,Sí
2620,62,33109.19058633425,M,Maestría,nan,3,No,No
2621,36,46154.88982441262,M,Maestría,Divorciado,3,No,No
2622,22,41929.28362264792,n,Maestría,Divorciado,0,No,Sí
2623,49,61967.6566984365,M,Bachillerato,Soltero,1,No,Sí
2624,61,22109.948425099137,M,Bachillerato,nan,3,Sí,Sí
2625,18,50682.37214496128,M,Bachillerato,Divorciado,2,No,No
2626,40,58375.04634817559,n,Maestría,Divorciado,4,Sí,Sí
2627,54,77849.71154842932,M,nan,Casado,3,No,Sí
2628,25,42773.51043359787,F,Bachillerato,Casado,0,No,Sí
2629,30,54866.87906528776,M,Universitario,Soltero,1,No,Sí
2630,25,22942.058111564525,M,Maestría,Divorciado,0,Sí,No
2631,40,14120.656935304643,M,Bachillerato,Casado,4,Sí,Sí
2632,60,62671.6156367255,M,Maestría,nan,4,No,No
2633,18,49916.595595278945,n,Universitario,Divorciado,0,No,Sí
2634,62,67677.69034697633,M,Bachillerato,Soltero,3,No,Sí
2635,41,29398.956665453763,F,nan,Soltero,3,No,Sí
2636,52,,n,Bachillerato,Soltero,1,Sí,No
2637,41,78032.2676081578,F,Bachillerato,Soltero,1,Sí,No
2638,34,56295.58412535899,M,Universitario,Soltero,2,No,Sí
2639,22,54148.72258386573,M,Bachillerato,Soltero,2,Sí,No
2640,37,50128.341212365245,M,Maestría,Soltero,1,Sí,No
2641,38,26436.778143111318,F,Bachillerato,Divorciado,2,No,Sí
2642,57,70333.59403565522,F,Universitario,Divorciado,0,No,Sí
2643,48,40837.13540292402,F,Bachillerato,Soltero,3,No,Sí
2644,63,57567.24884574526,F,Universitario,Divorciado,2,Sí,Sí
2645,53,26554.485401431197,n,Universitario,Soltero,2,No,Sí
2646,28,32308.105032383293,M,Maestría,Divorciado,0,Sí,Sí
2647,32,71526.31098833353,M,Bachillerato,Casado,4,No,No
2648,36,44790.46566563236,n,nan,Soltero,1,No,Sí
2649,24,71799.13214063816,n,Bachillerato,Casado,0,Sí,Sí
2650,45,48826.54011412223,n,Maestría,Soltero,4,Sí,Sí
2651,60,,M,nan,Soltero,0,Sí,Sí
2652,22,63381.01399597581,F,nan,Casado,3,Sí,No
2653,22,41151.615233665885,M,Universitario,Casado,0,Sí,No
2654,47,60480.33220275565,M,Universitario,Casado,0,Sí,No
2655,49,50378.163013101235,F,Maestría,Soltero,3,No,Sí
2656,25,,F,nan,Casado,1,Sí,Sí
2657,27,52464.421480558536,n,Maestría,Casado,4,Sí,No
2658,55,82943.347132292,M,Universitario,Divorciado,2,No,No
2659,64,57394.796877716886,n,Maestría,Divorciado,1,Sí,Sí
2660,49,49137.23370491805,M,Universitario,Casado,0,Sí,Sí
2661,45,66130.15102935347,M,Universitario,Casado,2,No,Sí
2662,34,,F,Bachillerato,Casado,3,No,Sí
2663,48,53143.013453941916,M,Bachillerato,Casado,1,No,Sí
2664,25,33625.622417613464,F,Bachillerato,Divorciado,4,Sí,No
2665,57,53507.720386843976,F,Universitario,Soltero,1,No,Sí
2666,42,65531.65124625417,M,Bachillerato,Casado,1,Sí,No
2667,26,37459.06771849963,M,Bachillerato,Casado,2,No,Sí
2668,19,71367.43731870421,F,Bachillerato,Divorciado,3,Sí,No
2669,32,48624.40963782311,F,Maestría,Casado,3,No,No
2670,20,36683.45732692189,F,Universitario,Casado,1,No,No
2671,53,64964.48115380367,F,Bachillerato,Divorciado,3,No,Sí
2672,21,45698.08646392596,F,Maestría,Casado,2,Sí,Sí
2673,31,61392.723312291615,F,nan,Casado,2,Sí,Sí
2674,58,45623.62051612194,M,Maestría,Divorciado,4,No,No
2675,58,49102.60784705145,M,Bachillerato,Soltero,3,No,No
2676,42,57403.403065014376,M,Maestría,Casado,4,No,Sí
2677,27,54363.45586385009,M,Universitario,Casado,0,No,No
2678,38,20067.023293223923,F,Maestría,Soltero,2,Sí,No
2679,53,33181.34389858412,M,Maestría,Divorciado,1,No,No
2680,29,63941.149771862234,M,nan,Soltero,2,No,No
2681,44,,F,Maestría,nan,0,Sí,Sí
2682,57,,M,Universitario,nan,1,Sí,No
2683,19,29621.389771137885,F,Bachillerato,Divorciado,3,No,Sí
2684,30,,F,Universitario,Casado,3,No,No
2685,49,19673.02040057079,F,Universitario,Divorciado,2,Sí,No
2686,48,48480.78921947701,F,Bachillerato,Divorciado,1,Sí,Sí
2687,33,41023.4362912843,F,Maestría,nan,1,No,No
2688,49,35501.18163522027,M,Bachillerato,nan,4,Sí,Sí
2689,49,48978.1486224807,M,Bachillerato,Divorciado,0,Sí,Sí
2690,51,55459.55946279107,n,Universitario,Divorciado,3,No,Sí
2691,28,81397.96898314917,F,nan,Casado,2,No,Sí
2692,27,27321.748706551796,M,Maestría,Divorciado,1,Sí,Sí
2693,32,67390.71564950782,M,Universitario,Divorciado,3,No,Sí
2694,34,64596.52341522608,M,Maestría,Soltero,2,No,Sí
2695,57,,M,Universitario,Divorciado,3,No,No
2696,35,53048.53931879046,F,Maestría,Divorciado,2,No,Sí
2697,26,43135.50125993577,M,Bachillerato,Soltero,3,No,No
2698,42,52785.328706281085,F,Bachillerato,Casado,4,Sí,No
2699,57,72636.96520106826,F,Bachillerato,Soltero,0,Sí,No
2700,31,,M,Maestría,Soltero,3,No,Sí
2701,42,57629.12559850163,F,nan,Divorciado,0,No,Sí
2702,39,,F,Universitario,Divorciado,3,No,No
2703,47,27739.150026134972,F,Universitario,Casado,1,Sí,Sí
2704,37,46872.976841893884,F,nan,nan,4,Sí,No
2705,38,68099.12232295872,F,Maestría,nan,4,Sí,No
2706,61,27092.482151155287,F,nan,Casado,0,Sí,No
2707,49,34173.659477349574,F,nan,Casado,1,No,Sí
2708,63,51894.01604351102,n,Universitario,Casado,2,No,No
2709,38,35230.178227291064,M,Bachillerato,Divorciado,4,Sí,Sí
2710,52,38112.148293271806,F,Maestría,Soltero,1,Sí,No
2711,49,43646.02127407734,F,Universitario,Soltero,1,No,Sí
2712,47,29515.73893714776,M,Universitario,Divorciado,0,No,No
2713,56,35388.17230675447,M,Universitario,Divorciado,1,No,Sí
2714,29,60551.41875180963,M,Universitario,Casado,1,No,No
2715,58,30389.45326653554,M,Bachillerato,Divorciado,2,No,Sí
2716,64,26031.917982577434,F,Universitario,Soltero,0,Sí,Sí
2717,35,40549.625306991584,F,Universitario,Divorciado,0,No,Sí
2718,38,60979.332537647686,M,Bachillerato,Divorciado,1,Sí,No
2719,30,47046.17288004666,M,nan,Casado,2,Sí,No
2720,38,43031.283828265725,M,Maestría,Casado,3,No,No
2721,25,50665.38196273411,M,Maestría,Casado,4,Sí,Sí
2722,63,23814.38850710522,F,Universitario,Casado,0,Sí,Sí
2723,57,57420.584806625484,M,Bachillerato,Soltero,2,No,No
2724,63,55751.525471054665,M,Bachillerato,Divorciado,2,Sí,No
2725,24,43860.37288856418,M,Bachillerato,Divorciado,1,No,Sí
2726,40,65088.86767694625,F,Universitario,Casado,4,No,No
2727,61,33087.55851570442,F,Universitario,Soltero,0,Sí,Sí
2728,49,66918.63489880353,F,Maestría,Soltero,3,No,Sí
2729,28,52317.40498392877,M,Bachillerato,Divorciado,1,No,Sí
2730,39,,M,Universitario,Casado,0,Sí,No
2731,39,49701.89546947533,M,Universitario,Divorciado,0,No,Sí
2732,60,48391.028512835874,F,nan,Divorciado,2,Sí,No
2733,42,68304.24344626575,F,nan,nan,4,Sí,Sí
2734,39,33849.813087934795,M,Bachillerato,Soltero,3,No,No
2735,45,38562.21141280103,M,Maestría,Divorciado,4,Sí,No
2736,46,65544.54338108719,F,Bachillerato,Casado,2,No,Sí
2737,30,41066.975972242115,M,Universitario,Casado,3,Sí,Sí
2738,35,63507.996159973874,M,Maestría,Divorciado,3,No,Sí
2739,19,75491.53974513065,M,Bachillerato,Divorciado,1,No,Sí
2740,46,43973.07459587549,F,Bachillerato,Casado,3,Sí,No
2741,38,60220.43489862958,M,Bachillerato,Casado,0,Sí,No
2742,32,,M,Bachillerato,Casado,4,No,No
2743,44,61320.99947101714,M,Universitario,Divorciado,4,No,No
2744,48,52991.35978980151,M,Bachillerato,Soltero,1,Sí,No
2745,32,57095.574232403225,F,Universitario,Casado,3,No,Sí
2746,40,40316.41891946908,F,Universitario,Casado,2,No,Sí
2747,41,25083.748766492412,F,Universitario,Casado,0,Sí,No
2748,61,57548.78097124257,M,Maestría,Divorciado,1,Sí,Sí
2749,30,19048.952712808183,F,Universitario,Soltero,3,No,Sí
2750,39,45239.742616361975,n,nan,Soltero,2,Sí,Sí
2751,60,64117.727996299545,F,Maestría,Casado,3,Sí,Sí
2752,54,52878.46603809554,M,Bachillerato,nan,1,No,Sí
2753,50,79225.1396718472,F,Universitario,Soltero,2,Sí,Sí
2754,20,65376.637288726604,F,Bachillerato,Divorciado,2,Sí,No
2755,36,40191.524175116356,F,Maestría,Soltero,2,No,Sí
2756,40,50409.70069777158,M,Maestría,Casado,2,Sí,Sí
2757,46,49289.43946183346,M,Bachillerato,Divorciado,3,No,No
2758,47,26267.34854980809,M,Bachillerato,Casado,2,Sí,No
2759,56,,F,Bachillerato,nan,3,Sí,No
2760,61,41588.586395302096,M,Maestría,Soltero,2,No,Sí
2761,64,19456.692457160952,M,Universitario,Casado,2,Sí,No
2762,42,50712.402023774644,M,Bachillerato,Soltero,1,Sí,Sí
2763,54,46263.92233020439,M,Universitario,Casado,3,Sí,No
2764,64,24906.591480326388,n,Maestría,Casado,3,Sí,Sí
2765,25,56063.19297915998,M,Bachillerato,Casado,4,Sí,Sí
2766,59,60738.091170364394,F,Bachillerato,Soltero,1,Sí,No
2767,33,53405.51718297333,F,Maestría,Divorciado,3,No,Sí
2768,25,45138.97737186545,M,Bachillerato,Casado,1,Sí,Sí
2769,18,58871.63227627782,F,Universitario,nan,1,Sí,Sí
2770,61,60203.305407150365,F,Maestría,Soltero,1,No,Sí
2771,22,54611.05354579532,M,Maestría,Soltero,0,No,No
2772,20,37630.816243478585,M,Bachillerato,Divorciado,3,No,No
2773,18,54149.01148266771,F,Maestría,Casado,1,Sí,No
2774,21,67932.20976238218,M,Bachillerato,Soltero,0,No,Sí
2775,57,41050.56412082405,F,Bachillerato,Casado,0,No,No
2776,52,,F,Maestría,Casado,2,Sí,No
2777,49,42115.535990219236,F,Bachillerato,Divorciado,2,No,Sí
2778,59,50486.10520010204,M,Universitario,Soltero,3,Sí,No
2779,51,39912.71605990495,F,Universitario,Divorciado,2,Sí,No
2780,60,53349.06253880391,M,Bachillerato,Soltero,3,Sí,No
2781,42,23866.674610470873,n,Universitario,Divorciado,0,Sí,Sí
2782,27,,M,Bachillerato,Soltero,0,Sí,No
2783,38,33618.18199477149,M,Universitario,Soltero,3,No,No
2784,63,52030.075218384365,M,Maestría,nan,2,Sí,No
2785,56,64916.71063263361,F,Bachillerato,nan,2,No,Sí
2786,44,59690.09280671827,M,nan,Casado,3,Sí,Sí
2787,44,14425.109587116618,M,Bachillerato,Divorciado,4,No,No
2788,19,80631.0447939182,M,Bachillerato,Divorciado,2,Sí,No
2789,58,54429.19910931303,M,Bachillerato,Soltero,1,Sí,No
2790,30,38352.512892604995,M,Bachillerato,Soltero,2,Sí,Sí
2791,26,52356.918784864116,n,Maestría,Casado,4,No,Sí
2792,53,52642.847337540385,n,Maestría,Casado,0,No,No
2793,39,,n,Universitario,Casado,0,No,No
2794,59,52968.75001013113,F,Bachillerato,Divorciado,0,Sí,Sí
2795,43,40887.91568569539,M,Universitario,Casado,2,Sí,Sí
2796,29,43934.570109649656,F,Universitario,Divorciado,0,No,No
2797,34,39705.81296367373,F,Maestría,Casado,4,Sí,Sí
2798,31,28509.93065390521,F,Universitario,Casado,4,No,No
2799,31,52187.54705323076,F,nan,Soltero,2,Sí,No
2800,51,58779.49154774507,M,Universitario,Divorciado,1,No,Sí
2801,37,57723.25394114558,M,Bachillerato,Casado,2,No,No
2802,28,,F,nan,Soltero,0,Sí,No
2803,33,54865.103150223025,F,Maestría,Divorciado,2,No,No
2804,48,42009.11752674645,M,Maestría,Divorciado,4,Sí,No
2805,23,62594.95796646783,F,Maestría,nan,2,Sí,No
2806,36,29637.236902370976,F,Universitario,Divorciado,2,Sí,No
2807,54,36489.9292623128,n,Universitario,Soltero,1,No,No
2808,21,35536.99892865133,M,Maestría,Soltero,4,No,Sí
2809,64,,F,Bachillerato,Divorciado,3,No,Sí
2810,21,64141.827712101134,M,Bachillerato,Soltero,3,Sí,No
2811,37,57309.578555674925,M,Universitario,Divorciado,4,Sí,Sí
2812,27,66078.94797817696,M,Universitario,Soltero,3,No,No
2813,41,36810.75826382018,F,nan,Divorciado,0,Sí,No
2814,52,55228.926797914704,F,Universitario,Divorciado,3,Sí,Sí
2815,43,48122.38357425253,M,Universitario,Divorciado,0,No,No
2816,54,62703.23155827371,M,Maestría,Soltero,4,No,No
2817,55,48271.636511717035,M,Maestría,Divorciado,3,Sí,Sí
2818,38,,F,Universitario,Divorciado,3,Sí,Sí
2819,57,58113.62777841485,F,Bachillerato,Casado,0,No,Sí
2820,56,63142.53750786849,n,Universitario,Casado,0,No,Sí
2821,38,39974.82207729798,M,Bachillerato,nan,2,Sí,Sí
2822,27,49083.86492971436,F,Bachillerato,Casado,1,Sí,Sí
2823,55,34123.390495375206,M,Bachillerato,Divorciado,3,Sí,No
2824,63,12529.08473760591,F,nan,Casado,1,No,Sí
2825,21,53006.89447120594,F,Maestría,Soltero,1,Sí,Sí
2826,62,,M,Maestría,Soltero,3,Sí,No
2827,37,53931.002136300885,M,Universitario,nan,0,Sí,No
2828,34,20756.574233684492,F,Maestría,Divorciado,2,Sí,Sí
2829,24,44737.25854885288,F,Maestría,Soltero,4,Sí,No
2830,21,16724.78359923378,F,Universitario,Soltero,3,Sí,No
2831,46,70545.51661481278,F,Universitario,Casado,3,No,No
2832,31,33709.18126822871,F,Bachillerato,Divorciado,4,No,No
2833,20,68831.05414189845,M,Universitario,Soltero,1,No,No
2834,41,64188.04465526219,F,Universitario,nan,2,Sí,No
2835,54,,F,Maestría,Divorciado,1,No,No
2836,33,,F,Bachillerato,Casado,4,Sí,Sí
2837,21,,M,Bachillerato,Casado,4,Sí,No
2838,41,37335.13944225393,n,nan,Casado,2,Sí,Sí
2839,51,51537.269632373114,F,Maestría,Casado,4,Sí,No
2840,47,42757.58613789622,F,Maestría,nan,4,Sí,No
2841,35,23282.6237830155,M,Maestría,Divorciado,2,No,Sí
2842,36,16542.979713133114,M,Maestría,Divorciado,3,No,No
2843,48,53400.263727418955,M,Universitario,Soltero,1,No,No
2844,36,41576.63380504062,M,Maestría,Soltero,3,Sí,Sí
2845,63,41703.65274628802,F,Bachillerato,Soltero,3,No,No
2846,36,60437.95758640678,M,Bachillerato,Divorciado,1,Sí,No
2847,39,67601.63414948666,F,Universitario,Divorciado,3,No,Sí
2848,41,45911.829179572866,n,Maestría,Divorciado,2,No,Sí
2849,62,44891.01939635208,n,Maestría,Casado,1,No,No
2850,29,57502.14549670825,M,Maestría,Soltero,0,No,Sí
2851,47,29645.96645450637,M,Maestría,Soltero,3,No,No
2852,55,53347.295821215455,M,Universitario,Soltero,4,No,No
2853,48,58278.28957733231,F,Maestría,Divorciado,1,Sí,Sí
2854,53,60203.45312626444,n,Universitario,Soltero,0,Sí,Sí
2855,36,20948.709462463026,F,Maestría,Soltero,4,Sí,Sí
2856,62,38579.67095286589,M,Maestría,Casado,0,Sí,Sí
2857,53,36826.051207648,F,Bachillerato,Divorciado,3,Sí,No
2858,47,51498.304316138194,M,Universitario,Soltero,4,No,Sí
2859,50,57211.16869651976,F,Bachillerato,Divorciado,3,Sí,Sí
2860,35,72450.65611168972,M,Universitario,Divorciado,4,Sí,No
2861,45,42575.5177944789,F,Maestría,Divorciado,1,Sí,No
2862,64,42536.41252536179,F,Maestría,Casado,2,Sí,No
2863,28,67245.0802831812,M,nan,Divorciado,2,Sí,No
2864,62,54448.654077954576,F,Bachillerato,nan,0,Sí,No
2865,50,69014.7726678196,F,nan,Divorciado,4,Sí,No
2866,34,54330.92004514755,M,Universitario,Soltero,3,Sí,No
2867,23,32643.250719300937,M,Maestría,Casado,1,Sí,No
2868,21,30003.0746783329,n,Bachillerato,Soltero,1,No,No
2869,37,26727.316264116063,M,Universitario,Casado,1,Sí,Sí
2870,64,59930.777521377095,n,Bachillerato,Casado,2,Sí,Sí
2871,44,67828.95234630513,F,Bachillerato,Divorciado,3,No,No
2872,32,77740.43212079571,M,Universitario,Divorciado,1,No,Sí
2873,23,62646.579984848606,F,Bachillerato,Soltero,1,Sí,No
2874,64,67442.57866302479,F,Maestría,nan,0,Sí,No
2875,31,41299.75501019473,n,Maestría,Divorciado,4,Sí,No
2876,28,32653.76274884215,F,Maestría,Divorciado,4,No,No
2877,56,62751.1899862633,F,nan,Divorciado,4,Sí,Sí
2878,26,56265.21128359101,M,Bachillerato,Divorciado,0,No,Sí
2879,43,51611.66561511339,F,Maestría,Soltero,2,No,No
2880,33,55810.57220949485,n,Universitario,Soltero,0,No,Sí
2881,22,54847.782236873085,M,Maestría,Divorciado,1,No,Sí
2882,27,69257.25289780342,M,Universitario,Divorciado,3,No,No
2883,20,69424.78377225433,F,nan,Divorciado,1,Sí,No
2884,30,58163.305285105205,F,Maestría,Divorciado,1,Sí,Sí
2885,60,62687.04308844393,F,Maestría,Divorciado,3,No,Sí
2886,47,,F,Bachillerato,Casado,4,No,No
2887,62,,M,Universitario,Casado,0,No,No
2888,23,61348.4701236971,F,Maestría,Casado,2,No,Sí
2889,34,29082.573967111075,M,Bachillerato,Casado,1,Sí,No
2890,62,65808.37328443825,F,Maestría,Divorciado,1,No,No
2891,36,32082.155903509472,F,Maestría,Casado,2,No,No
2892,59,54287.049301921,F,Maestría,Casado,0,Sí,Sí
2893,52,37322.69062360762,F,Universitario,Soltero,1,Sí,Sí
2894,63,58300.8347461164,F,Maestría,Casado,2,Sí,No
2895,43,49491.12161108137,M,Bachillerato,nan,1,Sí,Sí
2896,22,26078.660627550013,F,nan,Divorciado,4,No,No
2897,46,56310.49446527718,F,Maestría,Casado,4,No,Sí
2898,54,41331.18834750934,F,Bachillerato,Casado,1,No,Sí
2899,37,63217.200812200535,F,Bachillerato,Divorciado,1,No,Sí
2900,38,50019.88533101611,M,Universitario,Casado,4,No,No
2901,27,55931.31478082057,F,Universitario,Divorciado,1,No,No
2902,22,35636.465674771825,M,nan,nan,0,No,No
2903,53,,F,Universitario,Soltero,0,No,Sí
2904,23,43120.420458483735,M,Bachillerato,Soltero,3,No,No
2905,43,62850.537203638334,M,Maestría,Casado,0,Sí,No
2906,21,75160.65631708234,M,Maestría,Soltero,1,No,No
2907,56,37922.42372385686,M,Maestría,Divorciado,1,Sí,No
2908,56,66152.7221698652,M,Universitario,Casado,2,Sí,Sí
2909,52,,F,Bachillerato,Divorciado,0,Sí,No
2910,18,32087.15898361566,M,Bachillerato,Soltero,4,Sí,No
2911,41,35618.32315719838,F,Bachillerato,Divorciado,4,No,Sí
2912,53,29712.369658389165,M,Maestría,Soltero,3,Sí,No
2913,23,26246.1741531863,M,nan,Soltero,2,Sí,Sí
2914,58,56194.983682066966,F,Bachillerato,Soltero,4,No,Sí
2915,63,,M,Universitario,Divorciado,3,Sí,Sí
2916,61,,M,Bachillerato,Soltero,0,No,No
2917,48,,M,Universitario,Casado,2,No,Sí
2918,37,53984.254897588005,M,Bachillerato,Soltero,2,No,Sí
2919,41,59866.4476422556,F,Universitario,Casado,1,No,Sí
2920,42,48957.01570636596,M,Bachillerato,nan,0,Sí,No
2921,53,32195.09917541383,n,Bachillerato,Casado,2,No,Sí
2922,38,65867.21271231194,F,Universitario,Casado,3,Sí,Sí
2923,47,41163.318008283095,F,Universitario,Divorciado,4,Sí,Sí
2924,41,35966.05551856361,M,Maestría,Casado,0,No,No
2925,61,47331.23186293403,n,Universitario,Soltero,0,Sí,Sí
2926,59,36307.836210552305,F,nan,nan,2,No,Sí
2927,47,43738.54427015852,M,Bachillerato,Soltero,2,Sí,No
2928,39,55160.808823452,F,Universitario,nan,2,Sí,No
2929,45,55225.126088691904,M,Maestría,Casado,3,Sí,No
2930,24,36532.54900361556,F,Universitario,Soltero,1,Sí,Sí
2931,52,42684.41940576883,F,Bachillerato,Divorciado,2,No,Sí
2932,45,66114.99507155365,F,Bachillerato,Divorciado,1,No,Sí
2933,31,,M,Maestría,Soltero,1,Sí,Sí
2934,27,81125.97559022813,M,Universitario,Casado,0,Sí,No
2935,33,67701.92260612291,M,Bachillerato,Divorciado,4,Sí,Sí
2936,33,67164.39602839909,M,nan,Soltero,4,Sí,No
2937,48,29181.971743162972,F,Bachillerato,Casado,3,No,Sí
2938,59,,F,Universitario,Divorciado,3,Sí,Sí
2939,42,49203.397974546344,n,Universitario,Soltero,4,Sí,Sí
2940,30,41735.272946926256,n,Maestría,Divorciado,4,Sí,No
2941,23,,M,Bachillerato,Divorciado,0,No,No
2942,61,64178.17301917225,M,Bachillerato,Soltero,0,Sí,No
2943,26,57512.47386506318,n,Maestría,nan,4,No,No
2944,62,36822.8929798691,M,Bachillerato,nan,2,No,Sí
2945,53,61136.8837038893,M,nan,Casado,2,Sí,Sí
2946,60,40436.18686886054,F,Maestría,Soltero,0,Sí,Sí
2947,37,53250.246784464296,F,Bachillerato,Casado,1,Sí,Sí
2948,35,45449.748987842984,M,Universitario,Divorciado,4,No,Sí
2949,60,46717.00622396561,F,Universitario,Soltero,3,No,No
2950,38,61493.644625607645,M,Universitario,Soltero,2,Sí,No
2951,21,34397.09420276153,F,Universitario,Soltero,1,No,Sí
2952,50,,n,Bachillerato,Soltero,2,Sí,Sí
2953,44,22683.708960582553,F,Maestría,Casado,1,Sí,Sí
2954,24,41034.984751177144,M,Maestría,Casado,4,Sí,Sí
2955,23,55553.178349126116,M,Bachillerato,Divorciado,4,Sí,No
2956,32,58764.712496529646,M,Universitario,nan,4,Sí,Sí
2957,35,48492.86419142442,F,Maestría,Divorciado,0,Sí,Sí
2958,49,49139.13945497687,F,Bachillerato,Divorciado,1,No,Sí
2959,28,56158.25127991425,F,Bachillerato,Soltero,3,No,Sí
2960,37,46533.9578381348,n,Universitario,Casado,3,No,No
2961,41,70897.71886902359,M,Bachillerato,Casado,4,Sí,Sí
2962,32,62590.236713474034,M,Maestría,Casado,3,Sí,No
2963,24,63092.36526508452,n,Maestría,Casado,2,Sí,No
2964,38,35507.64914944374,F,Bachillerato,Divorciado,1,No,Sí
2965,59,48809.173633914455,F,Maestría,Soltero,1,Sí,Sí
2966,43,45493.010769189445,n,Bachillerato,Casado,1,No,Sí
2967,61,34915.979364658015,F,nan,Soltero,2,Sí,Sí
2968,31,55402.46275918651,M,Universitario,Soltero,0,No,Sí
2969,54,41935.31363330275,F,Maestría,Soltero,2,Sí,No
2970,38,59831.057447753556,F,Universitario,nan,1,Sí,No
2971,35,33947.126556585026,M,nan,Casado,1,No,No
2972,22,75785.60919262731,M,Bachillerato,Casado,1,No,No
2973,20,36555.01012111907,F,Universitario,Casado,3,No,No
2974,40,53289.53505800654,M,Maestría,Divorciado,0,Sí,Sí
2975,43,61877.88965582101,M,Maestría,Casado,2,No,Sí
2976,54,41440.39354699831,F,Universitario,Divorciado,1,No,No
2977,41,,F,Bachillerato,Divorciado,4,Sí,Sí
2978,36,31562.246032993757,F,Universitario,Divorciado,0,Sí,Sí
2979,42,71781.7654877384,M,Maestría,Casado,4,No,No
2980,38,50212.238974486376,F,nan,Casado,0,Sí,No
2981,29,41053.828880466805,F,Universitario,Casado,1,No,No
2982,58,45512.27341358848,F,Universitario,Divorciado,0,No,Sí
2983,50,62133.78904089079,n,Universitario,Divorciado,0,No,No
2984,21,41233.17062224343,F,Maestría,Soltero,1,Sí,No
2985,59,38759.63465865834,M,Maestría,Divorciado,4,No,Sí
2986,24,46676.951036243925,F,Maestría,Divorciado,4,No,Sí
2987,39,32345.568308450478,F,Bachillerato,Casado,3,Sí,No
2988,50,77308.15861912724,M,Maestría,Soltero,4,No,Sí
2989,34,41504.08113177915,F,Maestría,Soltero,4,No,No
2990,41,62474.251792706054,F,Bachillerato,Soltero,0,No,Sí
2991,51,53142.051254716585,n,nan,Casado,3,Sí,No
2992,45,35231.989242770476,n,Bachillerato,Soltero,1,No,Sí
2993,60,49910.67936180906,M,Bachillerato,Soltero,1,Sí,Sí
2994,58,61760.04168966122,F,Bachillerato,nan,2,Sí,Sí
2995,56,47176.079973705404,M,Bachillerato,Soltero,3,No,No
2996,39,67896.69418776542,M,Universitario,nan,0,No,No
2997,34,,F,Universitario,Divorciado,2,Sí,No
2998,51,63783.722819874936,M,Universitario,Divorciado,2,No,Sí
2999,23,43105.148415905045,M,Universitario,Divorciado,1,No,Sí
3000,63,33802.36328327769,F,nan,Divorciado,4,Sí,Sí
