ID,Edad,Ingreso_Anual,Género,Nivel_Educativo,Estado_CivTil,Num_Hijos,Propietario_Vivienda,"Compra Realizada",Fecha_Compra
1789,35.0,57589.48330183798,M,Maestría,Divorciado,2,No,Sí,10 de October del 2017
1790,32.0,39075.9169639008,M,Universitario,Divorciado,0,No,Sí,3 de May del 2021
1791,61.0,82475.84101709904,M,Maestría,Soltero,4,No,Sí,20 de June del 2015
1792,33.0,67858.22891515394,M,Bachillerato,Divorciado,2,No,No,23 de April del 2018
1793,44.0,53188.61045948322,M,Bachillerato,Soltero,2,No,Sí,
1794,25.0,65404.79394979598,F,Bachillerato,Casado,3,Sí,No,31 de May del 2019
1795,63.0,66588.50636535963,M,,Divorciado,2,Sí,No,23 de February del 2018
1796,42.0,41540.787679126355,n,Universitario,,1,Sí,Sí,21 de June del 2020
1797,34.0,37756.74133187053,M,Maestría,Divorciado,0,No,Sí,28 de May del 2016
1798,46.0,51172.14594454471,n,Maestría,Divorciado,0,No,No,9 de July del 2019
1799,25.0,62924.54186746916,F,Bachillerato,Casado,0,No,No,10 de February del 2017
1800,32.0,52085.90597980127,F,Bachillerato,Divorciado,4,Sí,Sí,19 de March del 2021
1801,44.0,26345.052767135043,F,Maestría,Casado,4,No,Sí,5 de February del 2021
1802,63.0,37957.63334073737,F,Universitario,Divorciado,1,Sí,No,6 de July del 2023
1803,24.0,48890.40704608433,M,,Divorciado,2,No,No,Invalid Date
1804,20.0,48865.01593511255,n,,,4,No,No,30 de May del 2023
1805,46.0,79588.13265184712,M,Bachillerato,Divorciado,2,No,No,23 de June del 2018
1806,61.0,29210.18086401503,F,,Divorciado,2,Sí,Sí,3 de November del 2015
1807,41.0,57583.83862753812,F,Maestría,Divorciado,4,Sí,Sí,11 de February del 2018
1808,20.0,72336.69662492434,M,Universitario,Casado,4,Sí,No,Invalid Date
1809,37.0,84071.74618134194,F,Universitario,Casado,1,No,No,28 de September del 2018
1810,63.0,43934.03865224058,n,Bachillerato,Soltero,3,Sí,Sí,9 de August del 2017
1811,32.0,57371.44179080299,F,Maestría,Divorciado,0,No,No,7 de April del 2015
1812,42.0,58546.405357979704,M,,Casado,4,No,No,8 de August del 2023
1813,47.0,52932.22597329936,M,Maestría,Divorciado,4,Sí,No,23 de December del 2023
1814,31.0,48517.32198141041,F,Bachillerato,Divorciado,2,Sí,No,Invalid Date
1815,24.0,56539.63084250069,F,Bachillerato,Casado,3,No,No,8 de January del 2022
1816,34.0,12016.308721704721,n,Maestría,Divorciado,4,No,No,27 de February del 2022
1817,61.0,60231.04235093947,F,Maestría,Casado,3,No,Sí,
1818,37.0,51892.66855492951,M,Bachillerato,Casado,0,No,No,28 de July del 2016
1819,53.0,46662.87654832602,F,Maestría,Soltero,2,Sí,Sí,31 de March del 2016
1820,26.0,80702.93293579336,M,Bachillerato,Soltero,1,Sí,Sí,7 de August del 2021
1821,55.0,,M,Maestría,,0,Sí,Sí,27 de October del 2019
1822,39.0,,M,Bachillerato,Soltero,3,No,No,10 de August del 2018
1823,19.0,79873.29953307101,F,Bachillerato,Divorciado,3,No,No,6 de September del 2018
1824,41.0,37519.08042725215,M,Bachillerato,Divorciado,0,No,No,Invalid Date
1825,25.0,41748.27075595192,M,Universitario,Soltero,3,Sí,Sí,28 de December del 2018
1826,28.0,47794.61864853725,F,Maestría,,1,No,Sí,14 de January del 2022
1827,30.0,62611.01723194324,F,Bachillerato,Casado,1,No,No,Invalid Date
1828,34.0,53117.0376102997,n,Universitario,Casado,3,Sí,No,15 de January del 2021
1829,25.0,30610.61979271606,n,Bachillerato,Casado,3,Sí,Sí,21 de August del 2019
1830,38.0,42017.47155309216,F,Universitario,,1,No,Sí,
1831,35.0,40889.68350181683,M,Bachillerato,Casado,3,Sí,Sí,23 de April del 2019
1832,47.0,48841.68432165431,M,Bachillerato,Casado,4,No,No,24 de June del 2016
1833,35.0,56387.65487944744,F,Universitario,Soltero,2,Sí,Sí,Invalid Date
1834,63.0,56273.08633831958,M,Universitario,Casado,4,No,Sí,9 de February del 2021
1835,64.0,23359.823689273966,M,Maestría,Divorciado,3,Sí,Sí,19 de October del 2017
1836,48.0,65959.11481341285,M,Maestría,Casado,3,Sí,No,
1837,55.0,53788.53268994935,n,Universitario,Casado,2,Sí,No,20 de October del 2016
1838,49.0,70767.98071390859,F,Maestría,Divorciado,3,Sí,No,29 de March del 2018
1839,28.0,56662.97490936008,M,Universitario,Soltero,2,No,Sí,
1840,62.0,66519.84436603643,F,Maestría,Divorciado,1,No,Sí,25 de June del 2022
1841,42.0,56998.1796717519,M,Bachillerato,Soltero,2,Sí,Sí,18 de September del 2020
1842,50.0,70193.38634304123,n,,Casado,2,No,Sí,12 de January del 2015
1843,55.0,57833.75954026668,n,Bachillerato,,4,Sí,No,22 de June del 2018
1844,58.0,48531.271303356436,M,Bachillerato,Soltero,3,Sí,Sí,21 de December del 2016
1845,25.0,84086.52080670322,n,,Soltero,1,No,Sí,24 de July del 2015
1846,28.0,63335.55683419838,M,Universitario,Casado,0,No,No,20 de May del 2019
1847,39.0,58606.1663150662,M,Bachillerato,,2,No,Sí,17 de February del 2019
1848,41.0,30855.43375192496,M,Bachillerato,Soltero,0,No,Sí,22 de April del 2020
1849,58.0,30675.385738046934,M,Maestría,Casado,3,No,Sí,6 de September del 2015
1850,34.0,54390.732232127804,F,,Divorciado,2,No,No,18 de August del 2015
1851,29.0,52182.81796652361,F,Universitario,Divorciado,0,No,Sí,4 de October del 2023
1852,63.0,40788.16152487526,F,Maestría,Divorciado,4,Sí,No,2 de October del 2016
1853,49.0,52114.7404941809,M,Universitario,,0,No,Sí,28 de June del 2017
1854,32.0,73829.40392065395,M,,Casado,4,Sí,No,19 de November del 2018
1855,33.0,60431.03711825448,M,Maestría,Divorciado,1,No,No,10 de April del 2019
1856,39.0,32884.872353708924,F,Maestría,Soltero,3,No,No,26 de February del 2018
1857,45.0,48327.367592855844,M,Bachillerato,Divorciado,0,Sí,Sí,24 de September del 2021
1858,37.0,37925.50278721159,F,,Casado,2,Sí,Sí,20 de June del 2019
1859,50.0,44184.50125387158,M,Bachillerato,Soltero,3,Sí,No,15 de November del 2020
1860,27.0,43795.76501555536,n,Maestría,Soltero,0,Sí,No,17 de December del 2022
1861,57.0,42835.31626093992,n,Bachillerato,,2,No,Sí,30 de July del 2015
1862,49.0,31172.969420399077,F,Bachillerato,Soltero,2,No,No,8 de September del 2018
1863,50.0,48085.179777227146,M,Bachillerato,Divorciado,2,Sí,Sí,28 de August del 2017
1864,19.0,41590.88544729035,F,Maestría,Casado,2,Sí,Sí,9 de November del 2019
1865,50.0,6058.26964996598,M,,Casado,0,No,No,25 de February del 2021
1866,50.0,80794.58036752495,M,Maestría,Casado,1,No,No,6 de September del 2017
1867,58.0,66331.54481325008,F,Bachillerato,Casado,4,Sí,Sí,Invalid Date
1868,30.0,44355.48912612506,M,Universitario,Soltero,4,No,Sí,21 de December del 2018
1869,47.0,50282.28574610897,M,Bachillerato,Casado,4,No,Sí,4 de May del 2015
1870,50.0,32425.184790236573,M,Bachillerato,Casado,1,Sí,No,15 de December del 2023
1871,30.0,75435.84316716298,M,Maestría,Soltero,2,Sí,Sí,Invalid Date
1872,43.0,78459.33042159668,n,Maestría,,2,Sí,No,
1873,39.0,52350.40592369787,F,Bachillerato,Soltero,3,Sí,No,8 de January del 2021
1874,56.0,65352.959662780166,M,Bachillerato,Soltero,4,No,Sí,1 de April del 2016
1875,19.0,52629.30168400886,n,Universitario,Casado,4,Sí,No,27 de September del 2022
1876,55.0,29949.11841686104,F,Universitario,,2,No,No,19 de March del 2021
1877,56.0,43822.64946554514,M,Maestría,Casado,4,No,No,22 de May del 2016
1878,43.0,51978.91950157936,F,Universitario,Divorciado,2,No,No,29 de April del 2020
1879,63.0,43181.784218848334,M,Universitario,,2,No,Sí,29 de January del 2020
1880,32.0,46720.20083847446,n,Maestría,,2,Sí,Sí,21 de August del 2017
1881,51.0,48629.00663736328,F,Universitario,Casado,0,No,No,
1882,59.0,48786.82253201808,n,Bachillerato,Casado,0,Sí,No,15 de February del 2021
1883,61.0,50783.87735746225,F,,Divorciado,0,No,No,
1884,57.0,34090.92400405099,M,Maestría,Casado,0,Sí,No,26 de June del 2021
1885,28.0,39244.757763080954,M,Bachillerato,Divorciado,1,No,No,15 de January del 2023
1886,20.0,30731.23601450046,F,Universitario,Soltero,3,No,Sí,11 de October del 2015
1887,23.0,64667.233245293006,F,Bachillerato,Divorciado,3,Sí,Sí,21 de March del 2020
1888,26.0,18415.29587239513,F,Bachillerato,Divorciado,2,Sí,Sí,1 de September del 2021
1889,23.0,67303.85514975389,n,Universitario,Divorciado,4,Sí,Sí,
1890,26.0,70795.24095894265,M,Universitario,Divorciado,0,Sí,No,22 de October del 2017
1891,56.0,45467.29119526068,F,Maestría,,3,No,No,29 de July del 2023
1892,48.0,10952.943682590521,F,Maestría,Soltero,3,No,Sí,
1893,49.0,44580.341570490644,F,Bachillerato,Soltero,0,No,Sí,14 de August del 2018
1894,58.0,49037.23758066771,F,Maestría,Divorciado,1,No,Sí,4 de October del 2016
1895,29.0,34841.0267010663,F,,Soltero,1,No,No,
1896,25.0,42271.72409287636,F,Bachillerato,Casado,3,Sí,No,
1897,25.0,72952.92798295026,F,Maestría,Soltero,1,Sí,No,13 de January del 2017
1898,45.0,59973.90743452612,M,Maestría,Divorciado,0,No,Sí,24 de May del 2018
1899,37.0,36131.538284328504,F,Maestría,Casado,3,Sí,Sí,12 de March del 2018
1900,64.0,26036.012456068518,F,Universitario,,0,No,No,14 de September del 2017
1901,24.0,45094.74023585343,n,Bachillerato,Casado,1,No,No,1 de June del 2018
1902,28.0,46798.148309743425,M,Bachillerato,Divorciado,0,Sí,No,Invalid Date
1903,37.0,57442.98781044975,M,Bachillerato,Divorciado,1,No,Sí,21 de August del 2016
1904,33.0,41970.24931148512,n,Maestría,Casado,1,Sí,No,13 de October del 2018
1905,21.0,57672.49363042792,F,Maestría,Soltero,0,No,No,26 de December del 2021
1906,23.0,79027.31060090344,F,Maestría,Casado,1,Sí,Sí,3 de February del 2019
1907,39.0,62232.51533666394,F,Maestría,Casado,2,No,No,Invalid Date
1908,43.0,,n,Maestría,Casado,0,No,No,6 de November del 2019
1909,20.0,47252.74293420058,F,Universitario,Casado,2,Sí,No,
1910,58.0,44649.90298730193,M,Maestría,,0,No,No,17 de June del 2021
1911,59.0,67709.61368678216,M,Bachillerato,Divorciado,1,No,Sí,13 de December del 2019
1912,31.0,40590.29831073046,M,Maestría,Divorciado,1,Sí,No,14 de June del 2019
1913,28.0,50678.34063499974,M,Bachillerato,Soltero,3,Sí,Sí,11 de May del 2019
1914,35.0,50767.96852821628,M,Maestría,Soltero,3,Sí,No,17 de June del 2016
1915,29.0,42473.23710782702,F,Maestría,Casado,2,No,Sí,22 de May del 2022
1916,40.0,29413.016781738486,F,Bachillerato,Soltero,1,Sí,No,16 de September del 2018
1917,29.0,54844.61755426502,M,Bachillerato,Soltero,3,Sí,No,15 de August del 2020
1918,30.0,49084.940422169246,F,Bachillerato,Casado,1,Sí,Sí,13 de January del 2015
1919,42.0,57503.607041548545,F,Bachillerato,Divorciado,0,No,No,30 de April del 2019
1920,62.0,41995.9954034125,M,Universitario,Divorciado,3,Sí,No,18 de December del 2019
1921,36.0,68312.31948219571,M,Bachillerato,Soltero,2,No,Sí,29 de December del 2019
1922,63.0,36848.393281822326,F,Maestría,Divorciado,3,No,No,28 de May del 2022
1923,53.0,75680.60426026839,F,Maestría,,1,Sí,No,29 de June del 2023
1924,62.0,23785.452352576078,F,Universitario,Soltero,4,No,No,30 de June del 2019
1925,25.0,56521.55096835337,n,Bachillerato,Casado,4,No,No,11 de October del 2016
1926,46.0,57131.46023789935,M,Maestría,Soltero,1,No,No,Invalid Date
1927,49.0,38066.643980886765,F,Universitario,Soltero,0,No,Sí,
1928,61.0,56365.909067915185,M,Maestría,Soltero,3,No,Sí,12 de June del 2020
1929,35.0,,M,Universitario,Casado,4,Sí,No,22 de January del 2020
1930,23.0,16747.71740968903,F,Universitario,Casado,0,Sí,No,Invalid Date
1931,35.0,57541.17211236222,F,Bachillerato,Casado,1,Sí,Sí,16 de October del 2017
1932,36.0,12600.937695048837,F,Universitario,Casado,0,No,Sí,15 de September del 2023
1933,39.0,35515.02794715188,M,Maestría,Soltero,1,Sí,Sí,24 de February del 2019
1934,54.0,74437.49547351418,M,Maestría,,3,No,Sí,22 de August del 2015
1935,49.0,41273.26949911919,M,Bachillerato,Soltero,0,No,Sí,3 de October del 2018
1936,58.0,32391.80053386541,M,Bachillerato,Casado,3,No,Sí,3 de March del 2017
1937,20.0,47030.93406522977,F,Universitario,Divorciado,0,No,No,31 de December del 2023
1938,45.0,81018.59507245329,n,Bachillerato,Soltero,1,Sí,No,Invalid Date
1939,27.0,,M,Maestría,Divorciado,1,No,No,Invalid Date
1940,52.0,34230.351325409836,F,,Casado,0,Sí,No,10 de January del 2019
1941,46.0,72461.4752476944,M,Bachillerato,Divorciado,1,Sí,No,30 de May del 2019
1942,32.0,,M,Bachillerato,,2,No,Sí,29 de May del 2018
1943,50.0,48448.53163564574,F,Bachillerato,Casado,2,Sí,Sí,
1944,24.0,31414.209462100363,M,,Divorciado,3,Sí,Sí,
1945,29.0,81437.65252713738,M,Universitario,Soltero,2,Sí,Sí,16 de September del 2015
1946,47.0,73916.63587623795,M,Maestría,Divorciado,2,No,Sí,9 de February del 2020
1947,38.0,60184.20481643349,M,Universitario,Soltero,4,No,Sí,29 de May del 2022
1948,48.0,37813.9647659387,F,Universitario,Divorciado,4,No,No,28 de May del 2017
1949,41.0,,M,Universitario,Divorciado,4,Sí,No,1 de September del 2021
1950,37.0,47594.598784327536,F,,,4,Sí,Sí,10 de February del 2023
1951,54.0,,M,Maestría,Casado,1,No,No,23 de September del 2023
1952,21.0,,F,Bachillerato,,3,No,Sí,1 de June del 2017
1953,45.0,63191.25561706105,F,Maestría,,3,Sí,No,
1954,61.0,33839.35884522863,n,Universitario,Casado,2,No,Sí,26 de September del 2023
1955,37.0,70647.44675029306,M,Bachillerato,Casado,3,No,Sí,26 de February del 2022
1956,41.0,54696.98210019733,M,,Casado,2,Sí,No,24 de December del 2016
1957,49.0,60305.98693788375,M,Bachillerato,Casado,3,Sí,Sí,12 de November del 2020
1958,58.0,71998.11288917904,F,Maestría,Soltero,0,No,No,14 de May del 2020
1959,53.0,33326.29625729674,M,Bachillerato,Soltero,0,No,No,11 de November del 2016
1960,51.0,49462.61631940305,M,Maestría,Casado,3,No,Sí,1 de November del 2017
1961,53.0,42028.18172961177,M,Maestría,Casado,1,No,Sí,22 de June del 2022
1962,19.0,26482.108619518163,M,Universitario,Soltero,2,Sí,Sí,
1963,32.0,55200.6496640738,F,Universitario,Divorciado,3,No,No,17 de November del 2021
1964,51.0,87673.34827376634,F,Bachillerato,Soltero,2,No,No,Invalid Date
1965,53.0,22398.833832413708,n,Bachillerato,Divorciado,4,Sí,Sí,12 de February del 2021
1966,23.0,49515.79083425795,M,Universitario,Casado,3,Sí,Sí,3 de November del 2018
1967,56.0,59608.144026121605,M,Maestría,Casado,1,Sí,Sí,10 de June del 2022
1968,59.0,51846.17302484272,F,Maestría,Soltero,4,Sí,Sí,9 de January del 2023
1969,29.0,,M,Universitario,,3,Sí,Sí,20 de March del 2023
1970,20.0,30511.754548312638,F,Maestría,Divorciado,0,Sí,Sí,21 de July del 2022
1971,62.0,,F,,Divorciado,3,Sí,Sí,3 de November del 2019
1972,35.0,38648.5403447611,M,Universitario,Soltero,0,No,No,Invalid Date
1973,57.0,17151.174425321697,M,Bachillerato,Divorciado,0,No,No,23 de April del 2016
1974,38.0,67918.88330770595,M,Bachillerato,Soltero,3,Sí,Sí,3 de October del 2018
1975,32.0,,n,Universitario,Soltero,3,No,Sí,24 de August del 2019
1976,50.0,50774.914652766194,F,Bachillerato,Divorciado,0,No,No,19 de August del 2018
1977,52.0,53436.12032308554,M,Universitario,Divorciado,2,Sí,Sí,23 de May del 2021
1978,43.0,66114.77019073343,F,Maestría,Divorciado,4,Sí,No,14 de May del 2020
1979,25.0,53365.09485167124,M,Maestría,Divorciado,1,Sí,No,9 de March del 2021
1980,53.0,63560.26332141971,n,Maestría,,3,Sí,Sí,Invalid Date
1981,47.0,45537.766986892246,F,Maestría,Divorciado,4,Sí,No,18 de October del 2016
1982,40.0,69679.7560786092,F,Universitario,,4,No,No,13 de September del 2022
1983,59.0,54811.785888990256,n,,Casado,2,No,Sí,8 de July del 2017
1984,61.0,52910.77915408811,F,Maestría,Soltero,4,Sí,Sí,4 de May del 2020
1985,31.0,,M,Maestría,Soltero,3,Sí,No,
1986,31.0,54304.33781452563,M,Maestría,Divorciado,4,No,Sí,23 de June del 2017
1987,19.0,37520.67623758323,M,Universitario,Soltero,3,No,No,9 de August del 2022
1988,54.0,40425.75910207259,F,Maestría,Divorciado,3,No,No,20 de April del 2017
1989,22.0,37769.36557525818,M,Bachillerato,Casado,0,Sí,No,
1990,55.0,34006.476021511626,F,Bachillerato,Soltero,2,Sí,No,20 de August del 2016
1991,62.0,81871.57104525442,F,Bachillerato,Soltero,1,No,No,28 de December del 2023
1992,58.0,69970.08592982605,F,Bachillerato,Casado,0,Sí,No,28 de November del 2016
1993,64.0,78805.51253216392,M,Bachillerato,,1,No,Sí,18 de July del 2017
1994,31.0,31656.574706666543,F,Bachillerato,,3,Sí,Sí,11 de August del 2021
1995,56.0,51068.806248663386,F,Universitario,Soltero,0,Sí,Sí,17 de November del 2017
1996,42.0,30597.385621938563,F,,Soltero,4,No,Sí,16 de May del 2018
1997,37.0,39564.57684204404,F,Maestría,Casado,4,No,No,27 de March del 2019
1998,19.0,36228.09524875138,F,Bachillerato,Casado,1,Sí,No,28 de December del 2017
1999,56.0,68593.76009662342,n,,Casado,3,No,No,24 de October del 2019
2000,23.0,44056.5548284736,F,Bachillerato,Casado,1,Sí,No,26 de September del 2018
2001,34.0,66025.69000541024,F,Maestría,Casado,2,No,No,Invalid Date
2002,42.0,59061.81334382777,F,Maestría,Divorciado,4,No,Sí,28 de April del 2023
2003,45.0,84554.58128157182,F,Universitario,Casado,0,Sí,Sí,10 de December del 2022
2004,19.0,27808.33665290414,n,Universitario,,0,Sí,Sí,24 de February del 2015
2005,52.0,68888.49859680198,F,Universitario,Soltero,0,Sí,No,3 de February del 2023
2006,54.0,67196.61305601092,M,Universitario,Soltero,4,No,No,4 de September del 2020
2007,22.0,,M,Bachillerato,Divorciado,3,No,Sí,8 de May del 2018
2008,18.0,65107.00004709739,F,Bachillerato,Casado,4,Sí,No,20 de November del 2021
2009,57.0,55042.17444539343,F,Maestría,Soltero,4,No,No,31 de October del 2021
2010,29.0,46587.85610069888,F,Universitario,Casado,0,Sí,Sí,10 de January del 2015
2011,53.0,37640.967695420004,M,Universitario,,4,Sí,No,19 de November del 2021
2012,62.0,39213.35822826221,M,Bachillerato,Divorciado,0,Sí,Sí,23 de May del 2021
2013,40.0,80747.18143678889,M,Universitario,Soltero,3,Sí,Sí,16 de December del 2016
2014,64.0,50010.24228436224,F,Maestría,Soltero,2,Sí,Sí,17 de December del 2020
2015,48.0,61731.95002297188,F,Maestría,Divorciado,0,No,Sí,22 de September del 2022
2016,28.0,38136.5092749867,F,Universitario,Casado,1,No,No,25 de October del 2020
2017,27.0,38302.20580667542,F,Maestría,Casado,2,Sí,No,4 de October del 2019
2018,20.0,66229.77213874913,M,Maestría,,3,No,No,16 de July del 2019
2019,31.0,29756.356826727017,F,Bachillerato,Divorciado,2,Sí,Sí,24 de July del 2019
2020,33.0,43771.79348142093,M,Maestría,Divorciado,0,No,No,Invalid Date
2021,27.0,50510.41116608348,n,Universitario,Casado,3,No,Sí,11 de October del 2017
2022,46.0,51670.589027600785,F,Universitario,Casado,1,Sí,No,25 de July del 2021
2023,27.0,47313.600724757656,M,Maestría,Divorciado,0,No,No,
2024,29.0,55937.29671643885,M,Universitario,Soltero,0,Sí,Sí,11 de February del 2016
2025,47.0,60392.836337267174,M,Bachillerato,,3,No,No,17 de February del 2020
2026,58.0,61019.56318188995,M,Maestría,Divorciado,3,Sí,Sí,8 de February del 2015
2027,18.0,35212.9428699826,F,Maestría,Divorciado,2,Sí,Sí,26 de January del 2019
2028,22.0,45737.673531068045,F,Maestría,Divorciado,1,Sí,No,24 de August del 2015
2029,37.0,67921.44292815407,M,Universitario,Soltero,2,Sí,No,2 de February del 2018
2030,25.0,63419.70781360808,F,Universitario,Casado,2,Sí,No,
2031,60.0,29407.10822778404,n,Maestría,Casado,0,Sí,No,12 de October del 2018
2032,29.0,55272.19850528303,F,Universitario,Casado,3,No,Sí,21 de July del 2019
2033,18.0,,F,Universitario,Soltero,0,Sí,Sí,19 de May del 2020
2034,37.0,50704.02353090554,F,Maestría,,1,No,No,5 de January del 2019
2035,45.0,78466.50525118965,n,,Casado,2,Sí,No,26 de July del 2018
2036,60.0,35781.609240965205,F,Universitario,Casado,1,No,No,12 de November del 2017
2037,54.0,37485.15431762627,M,Maestría,Casado,3,Sí,Sí,14 de March del 2019
2038,64.0,,n,Maestría,Soltero,3,Sí,No,22 de May del 2015
2039,54.0,26857.97727185531,M,Maestría,Divorciado,4,No,Sí,
2040,29.0,,M,Maestría,Divorciado,1,Sí,No,14 de November del 2015
2041,54.0,58946.61706372629,n,Universitario,Casado,0,Sí,No,17 de July del 2023
2042,61.0,40485.712284658955,M,Maestría,,1,Sí,Sí,14 de January del 2016
2043,45.0,46460.45019183543,F,Bachillerato,Casado,2,Sí,Sí,
2044,64.0,61162.78565472552,M,Maestría,Soltero,3,No,No,Invalid Date
2045,32.0,56323.19125304842,n,Bachillerato,Casado,3,Sí,Sí,31 de July del 2018
2046,23.0,54002.27594443103,F,Maestría,Soltero,1,No,Sí,
2047,61.0,44913.16581094942,F,Bachillerato,Casado,1,Sí,No,
2048,37.0,55550.91672903433,n,Bachillerato,Casado,1,Sí,Sí,24 de August del 2015
2049,31.0,48144.00979850365,F,Maestría,Divorciado,2,Sí,Sí,6 de December del 2020
2050,19.0,56867.08414888677,M,Maestría,Casado,2,Sí,No,10 de November del 2015
2051,26.0,42546.01962323033,F,Maestría,Soltero,0,No,No,10 de October del 2021
2052,54.0,47261.46538430688,M,,Divorciado,1,Sí,Sí,9 de January del 2015
